Exon	Cov_min_total	Cov_max_total	std_median	mean_median	median_median	mad
HPS5_18321856	2	910	124.313857525508	479.78125	501.25	122.3145
HPS6_102065185	0	1511	158.918309657835	680.635416666667	725.75	114.1602
HRG-AS1_186665742	1	1216	170.405578134629	693.197916666667	701	181.6185
HRG-AS1_186668873	1	889	89.9093015949844	368.65625	363.5	75.6126
HRG-AS1_186669863	1	899	86.028446557062	370.25	373.25	80.8017
HRG-AS1_186671532	0	1118	139.635442268747	540.916666666667	561.5	134.9166
HRG-AS1_186672706	3	1295	126.340882164902	525.635416666667	517.5	113.04825
HRG-AS1_186675019	1	1052	102.495082372087	419.197916666667	421.25	90.06795
HRG-AS1_186676917	0	1129	146.747104418254	577.572916666667	578	146.40675
HRG-AS1_186717253	1	1205	160.940949921709	668	680.25	165.3099
HRG-AS1_186720039	2	1330	141.000584727926	537.375	540.5	131.9514
HRG-AS1_186722358	2	1400	162.526821299883	626.729166666667	658	173.09355
HRG-AS1_186724998	1	1022	123.925421907837	498.729166666667	520.5	103.782
HRG-AS1_186727169	0	1099	115.921559976459	456.729166666667	483.75	81.543
HRG-AS1_186731466	3	948	89.8713595027095	390.145833333333	387.75	72.6474
HRG-AS1_186732412	1	1216	132.422206773	571.385416666667	566	130.09815
HRG-AS1_186739031	2	1297	131.884932905477	510.635416666667	514.25	131.9514
HRG-AS1_186741431	0	1477	165.718389634707	692.479166666667	712.5	155.30235
HSDL1_84145151	0	1384	145.722679397478	582.333333333333	628.75	82.2843
HYDIN_70807290	0	1388	171.55739191003	724.385416666667	734.5	159.75015
HYDIN_70809692	5	1306	193.041618255096	776.885416666667	807.75	139.73505
HYDIN_70818251	1	1232	166.713826328785	655.260416666667	666	179.02395
HYDIN_70827171	0	873	99.543514287482	398.09375	415.25	89.32665
HYDIN_70828175	1	1110	106.23461715928	420.4375	430.75	117.1254
HYDIN_70829527	2	2070	188.496560863711	687.0625	696.75	169.38705
HYDIN_70832757	2	1954	158.363584269538	632.166666666667	653.75	119.71995
HYDIN_70833797	2	1227	162.157016310827	668.03125	680.25	181.24785
HYDIN_70835585	1	920	110.352913482991	463.604166666667	468	105.2646
HYDIN_70837599	1	1245	166.727321963691	654.239583333333	668.75	193.84995
HYDIN_70839973	2	1077	128.284505885764	505.145833333333	514.25	140.847
HYDIN_70849635	2	1321	174.123819766076	733.291666666667	754	191.62605
HYDIN_70850357	1	1347	169.807242356554	703.770833333333	736.25	138.99375
HYDIN_70855037	1	1076	129.486614152509	438.0625	443.5	137.51115
HYDIN_70857615	7	1186	125.113851962979	534.635416666667	527.75	110.4537
HYDIN_70860017	2	1260	132.682651689651	487.322916666667	497	101.92875
HYDIN_70860599	2	1280	158.0447403747	665.34375	699.25	130.83945
HYDIN_70861957	2	1418	185.832972362337	727	746.25	206.8227
HYDIN_70863013	1	1263	139.382919661771	541.052083333333	558.5	134.54595
HYDIN_70866078	0	1332	125.958958122103	537.979166666667	549.25	115.27215
HYDIN_70868480	3	1179	178.09346772041	721.4375	740	179.3946
HYDIN_70871947	1	1077	110.405297822315	445.75	441	104.89395
HYDIN_70874214	2	1136	148.333460459942	639.59375	660.5	154.1904
HYDIN_70874748	0	969	99.4330203298426	427.5	423.5	101.92875
HYDIN_70879207	1	1088	143.139466270061	577.447916666667	565.25	163.086
HYDIN_70882569	5	1339	166.687858249382	661.34375	667	159.00885
HYDIN_70883829	0	1235	146.566288285206	590.8125	605.5	150.11325
HYDIN_70889525	0	997	113.857224811797	462.145833333333	470.5	119.3493
HYDIN_70891555	3	1193	151.633253299551	586.677083333333	623.25	124.5384
HYDIN_70892271	0	974	110.661886806115	465	469	89.32665
HYDIN_70894377	0	1008	114.004974928775	443.8125	446.25	128.9862
HYDIN_70895909	0	521	59.5575208805716	241.385416666667	255.75	43.7367
HYDIN_70900914	0	1212	159.766193518254	625.114583333333	646.75	146.0361
HYDIN_70903535	3	1029	118.330327382908	500.947916666667	503.75	101.92875
HYDIN_70907311	0	814	82.9626607617774	333.489583333333	353.5	69.6822
HYDIN_70908161	0	1148	129.206388310106	549.416666666667	563.5	119.3493
HYDIN_70908563	3	1257	154.643489781295	629.614583333333	641	177.912
HYDIN_70918120	2	1294	179.762621438633	706.53125	744	131.2101
HYDIN_70920500	1	1276	152.635769335611	645.302083333333	650.5	164.93925
HYDIN_70935862	0	1149	111.676548500252	443.885416666667	454.25	99.70485
HYDIN_70938523	3	1170	122.430482156173	540.520833333333	551.75	95.25705
HYDIN_70941545	0	1553	149.840854923075	534.489583333333	553.75	123.42645
HYDIN_70943760	2	1114	119.189431441617	480.333333333333	482.5	140.847
HYDIN_70952330	2	1313	151.529419234738	609.375	623.75	149.37195
HYDIN_70955285	0	1253	167.377699277489	668.09375	679.75	177.1707
HYDIN_70959557	0	1541	221.582887319879	538.364583333333	534	239.06925
HYDIN_70961868	0	1154	139.881470530847	405.1875	420.25	160.49145
HYDIN_70964638	1	1400	134.417417435127	553.770833333333	558.75	105.63525
HYDIN_70970430	1	1190	168.276344388253	674.447916666667	694.75	156.78495
HYDIN_70973252	1	1231	110.60278456266	459.135416666667	476.5	78.94845
HYDIN_70973738	3	1200	153.342452704456	643.583333333333	641.25	163.45665
HYDIN_70974116	3	913	90.7339403907368	402.28125	418	63.0105
HYDIN_70974482	2	933	91.8093387211695	367.635416666667	364	91.55055
HYDIN_70975082	0	1025	107.044364684173	453.3125	473.25	97.48095
HYDIN_70978856	0	939	94.3402036505259	405.395833333333	408.5	97.48095
HYDIN_70981300	1	904	88.8674904060187	380.875	396.5	77.8365
HYDIN_70985132	5	1091	120.071652293109	495.020833333333	505.25	126.39165
HYDIN_70987834	2	1093	133.205182209161	560.416666666667	565.75	133.434
HYDIN_70988332	7	872	91.3267941698017	350.041666666667	354.25	84.5082
HYDIN_70991237	0	892	98.5477791875668	394.322916666667	407.5	100.8168
HYDIN_70991979	0	908	92.1507874067327	389.84375	387.25	77.0952
HYDIN_71018028	3	1158	184.047652970175	730.9375	764.75	187.17825
HYDIN_71020084	2	818	86.22628155734	333.083333333333	342.5	91.1799
HYDIN_71025292	3	1184	140.63546887746	571.875	585.5	134.1753
HYDIN_71027511	0	1009	134.790469373266	557.947916666667	569.25	134.9166
HYDIN_71031589	1	1408	168.237979123861	680.59375	708.25	143.8122
HYDIN_71060413	0	1006	104.194809850696	433.489583333333	443.75	95.6277
HYDIN_71062079	2	1135	111.02416515438	466.333333333333	459	118.608
HYDIN_71064651	1	1113	123.355688504928	495.291666666667	496.5	115.6428
HYDIN_71067219	3	1031	111.442428108873	462.260416666667	475.5	97.8516
HYDIN_71069177	1	1194	165.288109467093	623.479166666667	626.75	160.8621
HYDIN_71079797	4	1251	133.374512285827	549.822916666667	583.25	127.13295
HYDIN_71088211	2	1421	175.82850958477	726.822916666667	758.25	146.0361
HYDIN_71093756	2	676	76.2381719694815	284.666666666667	304	63.38115
HYDIN_71115624	1	758	82.3102851727095	326.03125	342.5	75.24195
HYDIN_71129549	0	1328	147.155602260314	625.625	649.5	136.76985
HYDIN_71137060	0	979	119.867014077392	492.125	509.25	90.4386
HYDIN_71152600	6	1234	117.185311208874	499.666666666667	513.25	108.60045
HYDIN_71162441	3	1113	145.494766058283	593.416666666667	615.25	122.68515
HYDIN_71175553	1	877	99.9638892025693	385.385416666667	412.75	85.2495
HYDIN_71178866	4	1236	134.485622039908	545.604166666667	556	107.4885
HYDIN_71184806	1	920	100.303899926302	379.5	387	107.85915
HYDIN_71186670	0	1084	146.936222716182	531.041666666667	527.75	118.608
HYDIN_71230471	2	944	117.24356306712	412.260416666667	422	138.6231
IFNGR2_33403253	0	643	129.621911659524	197.645833333333	170.75	138.6231
IFNGR2_33414834	3	974	117.775431199164	431.78125	438.5	104.5233
IFNGR2_33421390	1	1308	154.118935130568	615.802083333333	631.5	157.1556
IFNGR2_33426793	2	1176	115.53607515889	423.020833333333	434.25	125.65035
IFNGR2_33432087	0	1224	140.631761854767	609.177083333333	638	135.28725
IFNGR2_33432623	0	909	96.2250036621835	371.3125	377	97.8516
IFNGR2_33436678	1	1287	175.394099999733	618.489583333333	625.25	179.3946
IKBKG_154545935	0	1271	242.455802938486	582.802083333333	578.75	342.4806
IKBKG_154546699	0	1275	123.171764528757	270.59375	257.5	178.28265
INHCAP_133746151	3	1493	174.634735319586	697.833333333333	716	174.57615
INHCAP_133748321	1	929	122.461062254976	478.71875	490.75	129.35685
INHCAP_133753528	3	692	75.2177328559756	310.822916666667	315.5	71.1648
INHCAP_133754404	3	1222	164.33939020476	673.71875	683.75	187.91955
INS-IGF2_2159562	1	1186	151.411606999076	628.3125	652.75	117.49605
INS-IGF2_2160694	1	1544	180.380050601894	753.322916666667	772.75	154.9317
INSIG1_155297669	0	1287	179.50053709989	509.5625	532.5	236.10405
INSIG1_155301507	4	996	114.543798627765	454.989583333333	467.5	98.22225
INSIG1_155302161	3	1294	140.519092112876	547.041666666667	567	138.25245
INSIG1_155302675	3	1073	108.330008984728	473.802083333333	497	97.48095
INSIG1_155308150	0	1183	129.857214531115	515.552083333333	543.25	98.96355
IQCG_197949931	2	941	135.532469988189	499.364583333333	524.25	138.6231
IQCG_197950677	1	1300	138.152358013979	546.770833333333	569.25	142.3296
IQCG_197953863	2	1349	163.023721990812	653.760416666667	689.75	146.7774
IQCG_197955659	0	1243	133.88091086275	559.947916666667	589.25	114.53085
ITGA2_53026688	0	822	91.887476838918	313.239583333333	329.75	82.65495
ITGA2_53042045	4	1181	120.70870070352	471.625	475.75	111.9363
ITGA2_53044925	2	950	105.996886663097	417.479166666667	444.75	85.9908
ITGA2_53048299	0	990	108.782079315216	446.041666666667	456.25	102.2994
ITGA2_53048585	1	1067	111.332332172899	460.177083333333	470.25	102.2994
ITGA2_53051321	0	935	101.774669409109	399.791666666667	411.25	93.4038
ITGA2_53055448	1	1236	142.395824416203	559.59375	603	102.2994
ITGA2_53055894	3	1087	141.287481689885	483.583333333333	493.5	138.25245
ITGA2_53057942	3	1216	121.697507142426	514.0625	529.75	100.8168
ITGA2_53059822	5	1162	132.828101399051	528.3125	546.25	126.7623
ITGA2_53060810	4	1351	143.457235021946	596.270833333333	616.25	148.26
ITGA2_53062696	1	973	94.0132539084835	399.114583333333	407	91.9212
ITGA2_53064821	0	1318	140.325921521601	569.385416666667	581.25	143.0709
ITGA2_53065789	6	954	108.856454682595	423.96875	446.25	81.543
ITGA2_53067067	1	1221	131.373012263036	512.1875	543	112.6776
ITGA2_53070019	2	897	91.09697652066	364.645833333333	367.5	81.17235
ITGA2_53071873	3	1004	103.863299560371	421.239583333333	431.25	98.22225
ITGA2_53072533	2	1191	123.779734858032	455.635416666667	483.25	104.5233
ITGA2_53073027	0	1245	125.432619711804	491.15625	497.25	127.13295
ITGA2_53074310	0	940	90.5398254668484	383.947916666667	410.25	74.8713
ITGA2_53074970	0	1346	202.072278340595	716.166666666667	757.25	153.07845
ITGA2_53078702	3	956	106.561587343485	389.020833333333	409.5	108.60045
ITGA2_53080446	2	1045	108.186992846179	426.927083333333	437.25	116.01345
ITGA2_53081524	3	877	82.6796661468159	356.84375	368.75	61.89855
ITGA2_53083276	2	1025	102.711133850445	429.947916666667	443	99.70485
ITGA2_53086876	3	971	91.0657714733837	388.9375	389	77.8365
ITGA2_53089883	3	914	90.3361237170765	361.791666666667	366.25	92.29185
ITGA2_53090429	0	1088	74.9082765065677	309.822916666667	314.25	71.9061
ITGA2-AS1_52989178	0	1185	116.010923897935	467.052083333333	487.75	74.8713
ITGA2B_44372074	1	949	142.583877501024	533.885416666667	543.5	164.5686
ITGA2B_44374291	1	883	97.1112630281107	335.84375	326.25	101.92875
ITGA2B_44374589	2	727	81.771647859249	338.4375	339.25	70.79415
ITGA2B_44374933	3	648	71.0023028981735	288.802083333333	305	68.9409
ITGA2B_44375533	2	1345	118.873905122819	496.375	508.5	111.195
ITGA2B_44376927	1	878	99.1491277549857	340.40625	353	103.782
ITGA2B_44377624	2	874	93.033848007056	355.78125	360.75	89.6973
ITGA2B_44378272	2	876	95.4329852641027	387.635416666667	388.75	97.48095
ITGA2B_44379631	5	1030	102.344658277871	437.416666666667	442.25	81.91365
ITGA2B_44379911	3	1082	125.316895737444	537.489583333333	546	120.0906
ITGA2B_44380789	1	835	112.171090805914	480.552083333333	489.25	99.3342
ITGA2B_44383403	4	1236	143.897828321234	612.260416666667	634.75	126.7623
ITGA2B_44383799	0	1012	101.837370677416	408.78125	405.5	115.27215
ITGA2B_44384857	0	1162	169.553198831643	653.5	675.25	165.3099
ITGA2B_44385461	3	1127	154.788117305125	628.354166666667	661	133.434
ITGA2B_44389195	1	1103	140.976255168296	572.1875	581.25	129.35685
ITGA4_181457365	3	1158	174.734433440035	717.489583333333	747.75	155.30235
ITGA4_181458135	2	1191	129.768820633119	494.5	501.75	134.54595
ITGA4_181474869	0	1178	149.523461417212	586.520833333333	596.75	136.76985
ITGA4_181478669	0	700	86.6010048587959	247.75	230.25	78.5778
ITGA4_181480081	1	702	73.2624367664456	226.84375	217.5	75.6126
ITGA4_181481519	2	759	77.4590653447227	312.385416666667	314	71.1648
ITGA4_181482269	0	1005	109.562959570874	455.645833333333	471	78.20715
ITGA4_181485815	0	758	77.4767381012424	318.3125	332	59.304
ITGA4_181493251	1	922	99.597538973127	385.395833333333	397	83.0256
ITGA4_181494646	1	718	72.0966033372305	290.875	297.5	46.7019
ITGA4_181495272	0	1162	116.015541802451	473.979166666667	484.25	94.1451
ITGA4_181495692	1	939	89.3954057199238	376.1875	389.75	78.94845
ITGA4_181498532	0	1100	107.314609541755	443.239583333333	456.25	80.0604
ITGA4_181509568	0	878	89.2907013298229	325.854166666667	320.75	87.4734
ITGA4_181511616	0	1044	115.881320261888	397.65625	406.5	120.0906
ITGA4_181522100	0	823	84.0573723356353	344.583333333333	347.5	70.4235
ITGA4_181523364	3	881	82.2853725485945	336.395833333333	358.25	68.57025
ITGA4_181524090	2	980	101.669658280598	406.6875	410.25	91.1799
ITGA4_181525126	0	851	80.4790400447522	326.166666666667	327.25	58.5627
ITGA4_181527221	0	757	78.868763170713	322.989583333333	324.75	72.27675
ITGA4_181529473	0	895	94.334868293153	366.083333333333	381.25	80.43105
ITGA4_181530465	3	975	96.1360261685611	402.864583333333	413.25	86.36145
ITGA4_181531596	0	849	90.9220931173715	316.635416666667	335.75	87.84405
ITGA4_181534201	3	888	85.9405178386946	345.4375	356	73.75935
ITGA4_181534755	1	730	69.9565943185664	272.104166666667	276.5	67.82895
ITGA4_181535341	2	1109	139.563097003516	536.59375	541.5	101.92875
ITGB1_32901280	1	1235	126.905385820912	455.291666666667	464.5	131.2101
ITGB1_32908277	0	1291	144.346311739393	584.8125	607	124.16775
ITGB1_32910133	0	1369	160.673959754171	630.96875	653.5	131.9514
ITGB1_32911358	3	1125	159.704106036536	675.802083333333	694.75	157.52625
ITGB1_32911796	4	1180	178.934575574406	730.135416666667	750.5	169.7577
ITGB1_32919794	3	1644	172.351006872706	676.864583333333	697	140.47635
ITGB1_32922181	1	1060	100.895808117804	424.3125	432.25	91.1799
ITGB1_32922567	1	1213	119.490028498034	450.322916666667	445.5	108.60045
ITGB1_32923495	3	1535	154.51164452377	603.697916666667	622.75	130.4688
ITGB1_32925781	3	1241	181.084508699061	690.416666666667	712.75	174.2055
ITGB1_32928003	2	1083	126.562188621454	519.541666666667	535.25	106.0059
ITGB1_32929731	0	1376	150.536870203881	583.791666666667	602.25	124.16775
ITGB1_32932437	1	850	90.0709900283152	357.5625	384.25	80.43105
ITGB1_32935405	2	978	94.4065426833249	365.770833333333	375.25	79.68975
ITGB1_32958054	0	669	118.443248821912	248.375	247.25	158.6382
ITGB3_47253571	0	970	102.205030947913	314.5625	331.25	96.73965
ITGB3_47274340	2	863	92.700214601877	388.25	378.25	75.24195
ITGB3_47283264	0	1120	128.474349880152	525.71875	522.75	141.5883
ITGB3_47284352	1	966	122.606278528363	485.65625	498.25	118.23735
ITGB3_47286169	2	956	100.610899963619	436.25	448.25	96.73965
ITGB3_47286979	2	1096	116.962805034442	492.760416666667	507	100.44615
ITGB3_47289607	0	899	93.8853508756427	378.84375	390.5	89.6973
ITGB3_47290109	0	624	69.9376241846672	273.875	281.75	73.3887
ITGB3_47290901	1	486	53.6217048781793	212.25	211	57.45075
ITGB3_47292049	0	1274	172.503247990801	719.041666666667	733.5	183.47175
ITGB3_47299218	0	945	116.605741437419	485.375	481	100.44615
ITGB3_47300407	0	801	83.4107523799459	320.947916666667	322	76.72455
ITGB3_47302659	0	605	62.3736879649954	259.708333333333	256.25	63.0105
ITGB3_47307380	1	1033	133.399449476253	510.291666666667	518	128.9862
ITGB3_47310049	2	990	138.358835794379	504.364583333333	509.25	131.2101
ITIH4_52813131	1	962	156.019888712173	616.833333333333	641.25	148.26
ITIH4_52813903	1	853	83.4220177483904	346.71875	341.5	77.46585
ITIH4_52816793	3	1220	150.625477471949	631.947916666667	634.25	160.8621
ITIH4_52817961	4	1133	111.805372762431	476.010416666667	472.75	120.8319
ITIH4_52818379	3	889	94.5949722585495	402.6875	404	85.62015
ITIH4_52819335	3	820	90.0807335884305	374.3125	380	81.543
ITIH4_52819653	0	889	89.256681589298	374.427083333333	386	75.6126
ITIH4_52820165	3	998	102.453803268	459.989583333333	466	84.13755
ITIH4_52820541	4	1266	154.288026437408	605.635416666667	603.5	174.9468
ITIH4_52820939	4	979	107.251541591526	449.395833333333	457	113.78955
ITIH4_52823466	2	1286	171.594539713236	747.489583333333	747	180.8772
ITIH4_52824100	1	1051	144.32583401889	625.895833333333	628.75	139.3644
ITIH4_52824780	4	1216	141.187314277048	561.8125	577	152.7078
ITIH4_52825830	0	797	95.9053578020636	357.697916666667	372.75	100.8168
ITIH4_52826476	3	1149	107.115251921232	463.09375	460	103.782
ITIH4_52829028	1	959	113.460070068725	446.0625	438.75	118.23735
ITIH4_52830462	0	1023	147.831469945359	621.010416666667	629.25	145.2948
ITK_157180688	2	1218	161.478584751457	650.833333333333	691.25	132.32205
ITK_157208821	0	710	75.0108473243174	300.520833333333	315.5	60.0453
ITK_157211207	0	646	65.466408337157	271.354166666667	276.75	61.89855
ITK_157214134	0	991	110.359241222595	434.885416666667	462	103.41135
ITK_157217766	7	1216	127.071599417596	530.760416666667	541.5	117.49605
ITK_157222773	1	900	99.3524774869828	423.760416666667	427.75	98.22225
ITK_157228208	0	823	80.5469308377165	314.895833333333	318.25	59.67465
ITK_157232246	4	1208	118.581418224893	472.979166666667	487.25	102.67005
ITK_157238030	0	1216	130.377081574266	566.552083333333	582.75	136.76985
ITK_157240008	1	995	97.1355139347905	410.895833333333	415.75	78.20715
ITK_157241563	3	1166	120.458298528566	496.479166666667	514.25	102.67005
ITK_157243532	3	1096	128.345085581443	523.416666666667	527.5	114.9015
ITK_157244172	3	1496	161.983514998304	676.479166666667	701.5	165.68055
ITK_157245636	4	1020	154.483794968279	615.708333333333	635.75	147.5187
ITK_157248760	5	1267	139.455016705736	581.520833333333	593.75	150.85455
ITK_157252517	0	1215	159.529377672031	697.125	705.75	144.5535
JAGN1_9890432	2	1164	113.962835720826	440.3125	465.5	95.6277
JAGN1_9892825	0	1556	172.099699992733	761.541666666667	779.5	170.499
JMJD1C_63267731	3	985	116.270822412605	426.927083333333	438.5	111.9363
KCNJ11_17386629	0	1372	170.71826225243	732.65625	732	170.499
KIF23_69415908	2	1183	123.554212822573	455.989583333333	465.5	109.7124
KIF23_69417326	1	1132	114.662833961233	482.65625	510	91.55055
KIF23_69421579	3	1139	118.179864552462	478.15625	487.75	118.97865
KIF23_69421939	5	1060	98.7972073849091	389.510416666667	387	81.543
KIF23_69422259	2	905	80.2435945334734	341.947916666667	347.75	77.8365
KIF23_69423068	0	1045	111.205977822894	372.166666666667	361.25	101.92875
